configuration,evaluation_scope,file_name,perturbation,status,rejection_reason,original_prediction_kg,perturbed_prediction_kg,delta_kg
random_forest,baseline,52bc017f-ab87-460f-8814-530402b1616d.png,scale_grow,eligible,,493.304499,475.367423,-17.937077
random_forest,baseline,52bc017f-ab87-460f-8814-530402b1616d.png,scale_shrink,eligible,,493.304499,503.325699,10.021200
random_forest,baseline,52bc017f-ab87-460f-8814-530402b1616d.png,shift_down,eligible,,493.304499,493.304499,0.000000
random_forest,baseline,52bc017f-ab87-460f-8814-530402b1616d.png,shift_left,eligible,,493.304499,493.304499,0.000000
random_forest,baseline,52bc017f-ab87-460f-8814-530402b1616d.png,shift_right,eligible,,493.304499,493.304499,0.000000
random_forest,baseline,52bc017f-ab87-460f-8814-530402b1616d.png,shift_up,eligible,,493.304499,493.304499,0.000000
random_forest,baseline,581574de-04c7-4638-8c53-e8fbb08be195.png,contraction,eligible,,404.493752,312.076704,-92.417047
random_forest,baseline,581574de-04c7-4638-8c53-e8fbb08be195.png,expansion,eligible,,404.493752,427.524452,23.030700
random_forest,baseline,581574de-04c7-4638-8c53-e8fbb08be195.png,scale_grow,eligible,,404.493752,390.697017,-13.796735
random_forest,baseline,581574de-04c7-4638-8c53-e8fbb08be195.png,scale_shrink,eligible,,404.493752,388.713901,-15.779850
random_forest,baseline,581574de-04c7-4638-8c53-e8fbb08be195.png,shift_down,eligible,,404.493752,404.493752,0.000000
random_forest,baseline,581574de-04c7-4638-8c53-e8fbb08be195.png,shift_left,eligible,,404.493752,404.493752,0.000000
random_forest,baseline,581574de-04c7-4638-8c53-e8fbb08be195.png,shift_right,eligible,,404.493752,404.493752,0.000000
random_forest,baseline,581574de-04c7-4638-8c53-e8fbb08be195.png,shift_up,eligible,,404.493752,404.493752,0.000000
random_forest,baseline,58c5a6a8-56c4-4091-a974-eb03512d1a73.png,contraction,rejected,contraction_topology_violation,364.907866,,
random_forest,baseline,58c5a6a8-56c4-4091-a974-eb03512d1a73.png,expansion,rejected,contraction_topology_violation,364.907866,,
random_forest,baseline,58c5a6a8-56c4-4091-a974-eb03512d1a73.png,scale_grow,eligible,,364.907866,360.340694,-4.567172
random_forest,baseline,58c5a6a8-56c4-4091-a974-eb03512d1a73.png,scale_shrink,eligible,,364.907866,351.380898,-13.526968
random_forest,baseline,58c5a6a8-56c4-4091-a974-eb03512d1a73.png,shift_down,eligible,,364.907866,364.907866,0.000000
random_forest,baseline,58c5a6a8-56c4-4091-a974-eb03512d1a73.png,shift_left,eligible,,364.907866,364.907866,0.000000
random_forest,baseline,58c5a6a8-56c4-4091-a974-eb03512d1a73.png,shift_right,eligible,,364.907866,364.907866,0.000000
random_forest,baseline,58c5a6a8-56c4-4091-a974-eb03512d1a73.png,shift_up,eligible,,364.907866,364.907866,0.000000
random_forest,baseline,5c14e80d-8cfc-482d-9a2d-c9766f6e66d2.png,contraction,eligible,,202.917413,176.541870,-26.375543
random_forest,baseline,5c14e80d-8cfc-482d-9a2d-c9766f6e66d2.png,expansion,eligible,,202.917413,351.333230,148.415818
random_forest,baseline,5c14e80d-8cfc-482d-9a2d-c9766f6e66d2.png,scale_grow,eligible,,202.917413,271.087098,68.169686
random_forest,baseline,5c14e80d-8cfc-482d-9a2d-c9766f6e66d2.png,scale_shrink,eligible,,202.917413,191.565420,-11.351992
random_forest,baseline,5c14e80d-8cfc-482d-9a2d-c9766f6e66d2.png,shift_down,eligible,,202.917413,202.917413,0.000000
random_forest,baseline,5c14e80d-8cfc-482d-9a2d-c9766f6e66d2.png,shift_left,eligible,,202.917413,202.917413,0.000000
random_forest,baseline,5c14e80d-8cfc-482d-9a2d-c9766f6e66d2.png,shift_right,eligible,,202.917413,202.917413,0.000000
random_forest,baseline,5c14e80d-8cfc-482d-9a2d-c9766f6e66d2.png,shift_up,eligible,,202.917413,202.917413,0.000000
random_forest,baseline,5c3a5015-883d-4916-8bf9-18a3f9755814.png,contraction,eligible,,344.222486,339.687240,-4.535246
random_forest,baseline,5c3a5015-883d-4916-8bf9-18a3f9755814.png,expansion,eligible,,344.222486,379.313299,35.090813
random_forest,baseline,5c3a5015-883d-4916-8bf9-18a3f9755814.png,scale_grow,eligible,,344.222486,344.578511,0.356025
random_forest,baseline,5c3a5015-883d-4916-8bf9-18a3f9755814.png,scale_shrink,eligible,,344.222486,342.648299,-1.574187
random_forest,baseline,5c3a5015-883d-4916-8bf9-18a3f9755814.png,shift_down,rejected,shift_cuts_foreground,344.222486,,
random_forest,baseline,5c3a5015-883d-4916-8bf9-18a3f9755814.png,shift_left,eligible,,344.222486,344.222486,0.000000
random_forest,baseline,5c3a5015-883d-4916-8bf9-18a3f9755814.png,shift_right,eligible,,344.222486,344.222486,0.000000
random_forest,baseline,5c3a5015-883d-4916-8bf9-18a3f9755814.png,shift_up,eligible,,344.222486,344.222486,0.000000
random_forest,baseline,5d824061-83c6-43c7-b7b4-5f9ae505f121.png,contraction,rejected,contraction_topology_violation,333.980389,,
random_forest,baseline,5d824061-83c6-43c7-b7b4-5f9ae505f121.png,expansion,rejected,contraction_topology_violation,333.980389,,
random_forest,baseline,5d824061-83c6-43c7-b7b4-5f9ae505f121.png,scale_grow,eligible,,333.980389,337.836565,3.856176
random_forest,baseline,5d824061-83c6-43c7-b7b4-5f9ae505f121.png,scale_shrink,eligible,,333.980389,335.874023,1.893634
random_forest,baseline,5d824061-83c6-43c7-b7b4-5f9ae505f121.png,shift_down,eligible,,333.980389,333.980389,0.000000
random_forest,baseline,5d824061-83c6-43c7-b7b4-5f9ae505f121.png,shift_left,eligible,,333.980389,333.980389,0.000000
random_forest,baseline,5d824061-83c6-43c7-b7b4-5f9ae505f121.png,shift_right,eligible,,333.980389,333.980389,0.000000
random_forest,baseline,5d824061-83c6-43c7-b7b4-5f9ae505f121.png,shift_up,eligible,,333.980389,333.980389,0.000000
random_forest,baseline,5e5824ea-fc74-4fd4-99c5-41145562d540.png,contraction,eligible,,124.733131,90.975857,-33.757274
random_forest,baseline,5e5824ea-fc74-4fd4-99c5-41145562d540.png,expansion,eligible,,124.733131,142.197870,17.464739
random_forest,baseline,5e5824ea-fc74-4fd4-99c5-41145562d540.png,scale_grow,eligible,,124.733131,126.691713,1.958582
random_forest,baseline,5e5824ea-fc74-4fd4-99c5-41145562d540.png,scale_shrink,eligible,,124.733131,100.594528,-24.138603
random_forest,baseline,5e5824ea-fc74-4fd4-99c5-41145562d540.png,shift_down,eligible,,124.733131,124.733131,0.000000
random_forest,baseline,5e5824ea-fc74-4fd4-99c5-41145562d540.png,shift_left,eligible,,124.733131,124.733131,0.000000
random_forest,baseline,5e5824ea-fc74-4fd4-99c5-41145562d540.png,shift_right,eligible,,124.733131,124.733131,0.000000
random_forest,baseline,5e5824ea-fc74-4fd4-99c5-41145562d540.png,shift_up,eligible,,124.733131,124.733131,0.000000
random_forest,baseline,63dfef8a-2ca4-454d-affc-559dec19ddb3.png,contraction,eligible,,340.698876,217.177013,-123.521863
random_forest,baseline,63dfef8a-2ca4-454d-affc-559dec19ddb3.png,expansion,eligible,,340.698876,372.239920,31.541044
random_forest,baseline,63dfef8a-2ca4-454d-affc-559dec19ddb3.png,scale_grow,eligible,,340.698876,340.678910,-0.019966
random_forest,baseline,63dfef8a-2ca4-454d-affc-559dec19ddb3.png,scale_shrink,eligible,,340.698876,257.642126,-83.056750
random_forest,baseline,63dfef8a-2ca4-454d-affc-559dec19ddb3.png,shift_down,eligible,,340.698876,340.698876,0.000000
random_forest,baseline,63dfef8a-2ca4-454d-affc-559dec19ddb3.png,shift_left,eligible,,340.698876,340.698876,0.000000
random_forest,baseline,63dfef8a-2ca4-454d-affc-559dec19ddb3.png,shift_right,eligible,,340.698876,340.698876,0.000000
random_forest,baseline,63dfef8a-2ca4-454d-affc-559dec19ddb3.png,shift_up,eligible,,340.698876,340.698876,0.000000
random_forest,baseline,680fe796-519b-4d80-9314-ac880f8cb52b.png,contraction,rejected,contraction_topology_violation,436.737474,,
random_forest,baseline,680fe796-519b-4d80-9314-ac880f8cb52b.png,expansion,rejected,contraction_topology_violation,436.737474,,
random_forest,baseline,680fe796-519b-4d80-9314-ac880f8cb52b.png,scale_grow,eligible,,436.737474,404.707963,-32.029511
random_forest,baseline,680fe796-519b-4d80-9314-ac880f8cb52b.png,scale_shrink,eligible,,436.737474,416.227204,-20.510270
random_forest,baseline,680fe796-519b-4d80-9314-ac880f8cb52b.png,shift_down,eligible,,436.737474,436.737474,0.000000
random_forest,baseline,680fe796-519b-4d80-9314-ac880f8cb52b.png,shift_left,eligible,,436.737474,436.737474,0.000000
random_forest,baseline,680fe796-519b-4d80-9314-ac880f8cb52b.png,shift_right,eligible,,436.737474,436.737474,0.000000
random_forest,baseline,680fe796-519b-4d80-9314-ac880f8cb52b.png,shift_up,eligible,,436.737474,436.737474,0.000000
random_forest,baseline,686bb468-ec52-4dcc-a0db-75df5a831f00.png,contraction,rejected,contraction_topology_violation,136.008921,,
random_forest,baseline,686bb468-ec52-4dcc-a0db-75df5a831f00.png,expansion,rejected,contraction_topology_violation,136.008921,,
random_forest,baseline,686bb468-ec52-4dcc-a0db-75df5a831f00.png,scale_grow,eligible,,136.008921,138.151394,2.142472
random_forest,baseline,686bb468-ec52-4dcc-a0db-75df5a831f00.png,scale_shrink,eligible,,136.008921,142.083718,6.074797
random_forest,baseline,686bb468-ec52-4dcc-a0db-75df5a831f00.png,shift_down,eligible,,136.008921,136.008921,0.000000
random_forest,baseline,686bb468-ec52-4dcc-a0db-75df5a831f00.png,shift_left,eligible,,136.008921,136.008921,0.000000
random_forest,baseline,686bb468-ec52-4dcc-a0db-75df5a831f00.png,shift_right,eligible,,136.008921,136.008921,0.000000
random_forest,baseline,686bb468-ec52-4dcc-a0db-75df5a831f00.png,shift_up,eligible,,136.008921,136.008921,0.000000
random_forest,baseline,69c76473-f464-4d80-a1b4-4c087ef34084.png,contraction,eligible,,97.848755,89.918217,-7.930538
random_forest,baseline,69c76473-f464-4d80-a1b4-4c087ef34084.png,expansion,eligible,,97.848755,124.776104,26.927349
random_forest,baseline,69c76473-f464-4d80-a1b4-4c087ef34084.png,scale_grow,eligible,,97.848755,116.683747,18.834991
random_forest,baseline,69c76473-f464-4d80-a1b4-4c087ef34084.png,scale_shrink,eligible,,97.848755,90.208551,-7.640205
random_forest,baseline,69c76473-f464-4d80-a1b4-4c087ef34084.png,shift_down,eligible,,97.848755,97.848755,0.000000
random_forest,baseline,69c76473-f464-4d80-a1b4-4c087ef34084.png,shift_left,eligible,,97.848755,97.848755,0.000000
random_forest,baseline,69c76473-f464-4d80-a1b4-4c087ef34084.png,shift_right,eligible,,97.848755,97.848755,0.000000
random_forest,baseline,69c76473-f464-4d80-a1b4-4c087ef34084.png,shift_up,eligible,,97.848755,97.848755,0.000000
random_forest,baseline,6b5b76ad-20e8-4c3c-8f68-0219d06068f2.png,contraction,rejected,contraction_topology_violation,424.487060,,
random_forest,baseline,6b5b76ad-20e8-4c3c-8f68-0219d06068f2.png,expansion,rejected,contraction_topology_violation,424.487060,,
random_forest,baseline,6b5b76ad-20e8-4c3c-8f68-0219d06068f2.png,scale_grow,eligible,,424.487060,443.280839,18.793779
random_forest,baseline,6b5b76ad-20e8-4c3c-8f68-0219d06068f2.png,scale_shrink,eligible,,424.487060,420.174804,-4.312256
random_forest,baseline,6b5b76ad-20e8-4c3c-8f68-0219d06068f2.png,shift_down,eligible,,424.487060,424.487060,0.000000
random_forest,baseline,6b5b76ad-20e8-4c3c-8f68-0219d06068f2.png,shift_left,eligible,,424.487060,424.487060,0.000000
random_forest,baseline,6b5b76ad-20e8-4c3c-8f68-0219d06068f2.png,shift_right,eligible,,424.487060,424.487060,0.000000
random_forest,baseline,6b5b76ad-20e8-4c3c-8f68-0219d06068f2.png,shift_up,eligible,,424.487060,424.487060,0.000000
random_forest,baseline,6e02e3a6-d78d-4719-b9e5-29779f9c58e2.png,contraction,eligible,,78.084882,80.215011,2.130129
random_forest,baseline,6e02e3a6-d78d-4719-b9e5-29779f9c58e2.png,expansion,eligible,,78.084882,84.817938,6.733056
random_forest,baseline,6e02e3a6-d78d-4719-b9e5-29779f9c58e2.png,scale_grow,eligible,,78.084882,83.928288,5.843406
random_forest,baseline,6e02e3a6-d78d-4719-b9e5-29779f9c58e2.png,scale_shrink,eligible,,78.084882,74.362938,-3.721944
random_forest,baseline,6e02e3a6-d78d-4719-b9e5-29779f9c58e2.png,shift_down,eligible,,78.084882,78.084882,0.000000
random_forest,baseline,6e02e3a6-d78d-4719-b9e5-29779f9c58e2.png,shift_left,eligible,,78.084882,78.084882,0.000000
random_forest,baseline,6e02e3a6-d78d-4719-b9e5-29779f9c58e2.png,shift_right,eligible,,78.084882,78.084882,0.000000
random_forest,baseline,6e02e3a6-d78d-4719-b9e5-29779f9c58e2.png,shift_up,eligible,,78.084882,78.084882,0.000000
random_forest,baseline,6e0e0acc-be0b-4a7e-a74b-ab18074a3703.png,contraction,eligible,,309.186046,286.932484,-22.253561
random_forest,baseline,6e0e0acc-be0b-4a7e-a74b-ab18074a3703.png,expansion,eligible,,309.186046,340.629206,31.443160
random_forest,baseline,6e0e0acc-be0b-4a7e-a74b-ab18074a3703.png,scale_grow,eligible,,309.186046,325.878726,16.692680
random_forest,baseline,6e0e0acc-be0b-4a7e-a74b-ab18074a3703.png,scale_shrink,eligible,,309.186046,298.556374,-10.629671
random_forest,baseline,6e0e0acc-be0b-4a7e-a74b-ab18074a3703.png,shift_down,eligible,,309.186046,309.186046,0.000000
random_forest,baseline,6e0e0acc-be0b-4a7e-a74b-ab18074a3703.png,shift_left,eligible,,309.186046,309.186046,0.000000
random_forest,baseline,6e0e0acc-be0b-4a7e-a74b-ab18074a3703.png,shift_right,eligible,,309.186046,309.186046,0.000000
random_forest,baseline,6e0e0acc-be0b-4a7e-a74b-ab18074a3703.png,shift_up,eligible,,309.186046,309.186046,0.000000
random_forest,baseline,6fb04c78-bbde-41e7-a0c2-f093da2abe5d.png,contraction,eligible,,105.552889,105.943176,0.390287
random_forest,baseline,6fb04c78-bbde-41e7-a0c2-f093da2abe5d.png,expansion,eligible,,105.552889,142.902127,37.349238
random_forest,baseline,6fb04c78-bbde-41e7-a0c2-f093da2abe5d.png,scale_grow,eligible,,105.552889,153.739340,48.186451
random_forest,baseline,6fb04c78-bbde-41e7-a0c2-f093da2abe5d.png,scale_shrink,eligible,,105.552889,97.307389,-8.245500
random_forest,baseline,6fb04c78-bbde-41e7-a0c2-f093da2abe5d.png,shift_down,eligible,,105.552889,105.552889,0.000000
random_forest,baseline,6fb04c78-bbde-41e7-a0c2-f093da2abe5d.png,shift_left,eligible,,105.552889,105.552889,0.000000
random_forest,baseline,6fb04c78-bbde-41e7-a0c2-f093da2abe5d.png,shift_right,eligible,,105.552889,105.552889,0.000000
random_forest,baseline,6fb04c78-bbde-41e7-a0c2-f093da2abe5d.png,shift_up,eligible,,105.552889,105.552889,0.000000
random_forest,baseline,722f9bea-de7a-40b8-9771-1ea36ccd770a.png,contraction,eligible,,312.151981,309.983927,-2.168054
random_forest,baseline,722f9bea-de7a-40b8-9771-1ea36ccd770a.png,expansion,eligible,,312.151981,319.579934,7.427953
random_forest,baseline,722f9bea-de7a-40b8-9771-1ea36ccd770a.png,scale_grow,eligible,,312.151981,312.329593,0.177612
random_forest,baseline,722f9bea-de7a-40b8-9771-1ea36ccd770a.png,scale_shrink,eligible,,312.151981,308.905473,-3.246508
random_forest,baseline,722f9bea-de7a-40b8-9771-1ea36ccd770a.png,shift_down,eligible,,312.151981,312.151981,0.000000
random_forest,baseline,722f9bea-de7a-40b8-9771-1ea36ccd770a.png,shift_left,eligible,,312.151981,312.151981,0.000000
random_forest,baseline,722f9bea-de7a-40b8-9771-1ea36ccd770a.png,shift_right,rejected,shift_cuts_foreground,312.151981,,
random_forest,baseline,722f9bea-de7a-40b8-9771-1ea36ccd770a.png,shift_up,eligible,,312.151981,312.151981,0.000000
random_forest,baseline,763496c8-d67c-4635-ae57-b57d650f92ef.png,contraction,rejected,expansion_topology_violation,382.416363,,
random_forest,baseline,763496c8-d67c-4635-ae57-b57d650f92ef.png,expansion,rejected,expansion_topology_violation,382.416363,,
random_forest,baseline,763496c8-d67c-4635-ae57-b57d650f92ef.png,scale_grow,eligible,,382.416363,385.049680,2.633317
random_forest,baseline,763496c8-d67c-4635-ae57-b57d650f92ef.png,scale_shrink,eligible,,382.416363,380.037685,-2.378678
random_forest,baseline,763496c8-d67c-4635-ae57-b57d650f92ef.png,shift_down,eligible,,382.416363,382.416363,0.000000
random_forest,baseline,763496c8-d67c-4635-ae57-b57d650f92ef.png,shift_left,eligible,,382.416363,382.416363,0.000000
random_forest,baseline,763496c8-d67c-4635-ae57-b57d650f92ef.png,shift_right,eligible,,382.416363,382.416363,0.000000
random_forest,baseline,763496c8-d67c-4635-ae57-b57d650f92ef.png,shift_up,eligible,,382.416363,382.416363,0.000000
random_forest,baseline,7b2959e9-7af1-4af0-a5ac-17e9458292e3.png,contraction,eligible,,304.849520,255.685239,-49.164281
random_forest,baseline,7b2959e9-7af1-4af0-a5ac-17e9458292e3.png,expansion,eligible,,304.849520,450.640238,145.790718
random_forest,baseline,7b2959e9-7af1-4af0-a5ac-17e9458292e3.png,scale_grow,eligible,,304.849520,309.232124,4.382604
random_forest,baseline,7b2959e9-7af1-4af0-a5ac-17e9458292e3.png,scale_shrink,eligible,,304.849520,273.736447,-31.113074
random_forest,baseline,7b2959e9-7af1-4af0-a5ac-17e9458292e3.png,shift_down,eligible,,304.849520,304.849520,0.000000
random_forest,baseline,7b2959e9-7af1-4af0-a5ac-17e9458292e3.png,shift_left,eligible,,304.849520,304.849520,0.000000
random_forest,baseline,7b2959e9-7af1-4af0-a5ac-17e9458292e3.png,shift_right,eligible,,304.849520,304.849520,0.000000
random_forest,baseline,7b2959e9-7af1-4af0-a5ac-17e9458292e3.png,shift_up,eligible,,304.849520,304.849520,0.000000
random_forest,baseline,7d92ee03-4fd5-45a2-a0d8-8510a0899582.png,contraction,eligible,,313.475976,270.443205,-43.032771
random_forest,baseline,7d92ee03-4fd5-45a2-a0d8-8510a0899582.png,expansion,eligible,,313.475976,401.177556,87.701579
random_forest,baseline,7d92ee03-4fd5-45a2-a0d8-8510a0899582.png,scale_grow,eligible,,313.475976,301.852482,-11.623494
random_forest,baseline,7d92ee03-4fd5-45a2-a0d8-8510a0899582.png,scale_shrink,eligible,,313.475976,313.407124,-0.068852
random_forest,baseline,7d92ee03-4fd5-45a2-a0d8-8510a0899582.png,shift_down,eligible,,313.475976,313.475976,0.000000
random_forest,baseline,7d92ee03-4fd5-45a2-a0d8-8510a0899582.png,shift_left,eligible,,313.475976,313.475976,0.000000
random_forest,baseline,7d92ee03-4fd5-45a2-a0d8-8510a0899582.png,shift_right,eligible,,313.475976,313.475976,0.000000
random_forest,baseline,7d92ee03-4fd5-45a2-a0d8-8510a0899582.png,shift_up,eligible,,313.475976,313.475976,0.000000
random_forest,baseline,7e73e43b-41ae-422c-92a1-d312c5ba83db.png,contraction,rejected,contraction_topology_violation,84.214264,,
random_forest,baseline,7e73e43b-41ae-422c-92a1-d312c5ba83db.png,expansion,rejected,contraction_topology_violation,84.214264,,
random_forest,baseline,7e73e43b-41ae-422c-92a1-d312c5ba83db.png,scale_grow,eligible,,84.214264,93.502350,9.288086
random_forest,baseline,7e73e43b-41ae-422c-92a1-d312c5ba83db.png,scale_shrink,eligible,,84.214264,81.432779,-2.781485
random_forest,baseline,7e73e43b-41ae-422c-92a1-d312c5ba83db.png,shift_down,eligible,,84.214264,84.214264,0.000000
random_forest,baseline,7e73e43b-41ae-422c-92a1-d312c5ba83db.png,shift_left,eligible,,84.214264,84.214264,0.000000
random_forest,baseline,7e73e43b-41ae-422c-92a1-d312c5ba83db.png,shift_right,eligible,,84.214264,84.214264,0.000000
random_forest,baseline,7e73e43b-41ae-422c-92a1-d312c5ba83db.png,shift_up,eligible,,84.214264,84.214264,0.000000
random_forest,baseline,80ed5517-f6b4-481b-a4b4-0d9276daecfb.png,contraction,eligible,,87.795593,84.201922,-3.593671
random_forest,baseline,80ed5517-f6b4-481b-a4b4-0d9276daecfb.png,expansion,eligible,,87.795593,107.255080,19.459487
random_forest,baseline,80ed5517-f6b4-481b-a4b4-0d9276daecfb.png,scale_grow,eligible,,87.795593,93.392086,5.596493
random_forest,baseline,80ed5517-f6b4-481b-a4b4-0d9276daecfb.png,scale_shrink,eligible,,87.795593,86.810413,-0.985180
random_forest,baseline,80ed5517-f6b4-481b-a4b4-0d9276daecfb.png,shift_down,eligible,,87.795593,87.795593,0.000000
random_forest,baseline,80ed5517-f6b4-481b-a4b4-0d9276daecfb.png,shift_left,eligible,,87.795593,87.795593,0.000000
random_forest,baseline,80ed5517-f6b4-481b-a4b4-0d9276daecfb.png,shift_right,eligible,,87.795593,87.795593,0.000000
random_forest,baseline,80ed5517-f6b4-481b-a4b4-0d9276daecfb.png,shift_up,eligible,,87.795593,87.795593,0.000000
random_forest,baseline,83dff977-be07-4b74-a622-db66b923037a.png,contraction,eligible,,179.006641,135.230661,-43.775981
random_forest,baseline,83dff977-be07-4b74-a622-db66b923037a.png,expansion,eligible,,179.006641,210.646231,31.639589
random_forest,baseline,83dff977-be07-4b74-a622-db66b923037a.png,scale_grow,eligible,,179.006641,192.494591,13.487950
random_forest,baseline,83dff977-be07-4b74-a622-db66b923037a.png,scale_shrink,eligible,,179.006641,137.695582,-41.311059
random_forest,baseline,83dff977-be07-4b74-a622-db66b923037a.png,shift_down,eligible,,179.006641,179.006641,0.000000
random_forest,baseline,83dff977-be07-4b74-a622-db66b923037a.png,shift_left,eligible,,179.006641,179.006641,0.000000
random_forest,baseline,83dff977-be07-4b74-a622-db66b923037a.png,shift_right,eligible,,179.006641,179.006641,0.000000
random_forest,baseline,83dff977-be07-4b74-a622-db66b923037a.png,shift_up,eligible,,179.006641,179.006641,0.000000
random_forest,baseline,8436ef8c-3868-4e45-851b-0cb7906e968b.png,contraction,eligible,,114.787564,111.919038,-2.868525
random_forest,baseline,8436ef8c-3868-4e45-851b-0cb7906e968b.png,expansion,eligible,,114.787564,204.802069,90.014506
random_forest,baseline,8436ef8c-3868-4e45-851b-0cb7906e968b.png,scale_grow,eligible,,114.787564,137.195753,22.408189
random_forest,baseline,8436ef8c-3868-4e45-851b-0cb7906e968b.png,scale_shrink,eligible,,114.787564,112.129858,-2.657706
random_forest,baseline,8436ef8c-3868-4e45-851b-0cb7906e968b.png,shift_down,eligible,,114.787564,114.787564,0.000000
random_forest,baseline,8436ef8c-3868-4e45-851b-0cb7906e968b.png,shift_left,eligible,,114.787564,114.787564,0.000000
random_forest,baseline,8436ef8c-3868-4e45-851b-0cb7906e968b.png,shift_right,eligible,,114.787564,114.787564,0.000000
random_forest,baseline,8436ef8c-3868-4e45-851b-0cb7906e968b.png,shift_up,eligible,,114.787564,114.787564,0.000000
random_forest,baseline,885774f0-053d-4099-8b5e-38886b0a5056.png,contraction,eligible,,475.617842,356.861499,-118.756343
random_forest,baseline,885774f0-053d-4099-8b5e-38886b0a5056.png,expansion,eligible,,475.617842,425.437103,-50.180739
random_forest,baseline,885774f0-053d-4099-8b5e-38886b0a5056.png,scale_grow,eligible,,475.617842,446.516802,-29.101040
random_forest,baseline,885774f0-053d-4099-8b5e-38886b0a5056.png,scale_shrink,eligible,,475.617842,482.812832,7.194990
random_forest,baseline,885774f0-053d-4099-8b5e-38886b0a5056.png,shift_down,eligible,,475.617842,475.617842,0.000000
random_forest,baseline,885774f0-053d-4099-8b5e-38886b0a5056.png,shift_left,eligible,,475.617842,475.617842,0.000000
random_forest,baseline,885774f0-053d-4099-8b5e-38886b0a5056.png,shift_right,rejected,shift_cuts_foreground,475.617842,,
random_forest,baseline,885774f0-053d-4099-8b5e-38886b0a5056.png,shift_up,eligible,,475.617842,475.617842,0.000000
random_forest,baseline,8b8f46cb-b547-409a-a088-04526c565373.png,contraction,eligible,,130.796985,116.165146,-14.631839
random_forest,baseline,8b8f46cb-b547-409a-a088-04526c565373.png,expansion,eligible,,130.796985,178.765576,47.968592
random_forest,baseline,8b8f46cb-b547-409a-a088-04526c565373.png,scale_grow,eligible,,130.796985,174.582178,43.785194
random_forest,baseline,8b8f46cb-b547-409a-a088-04526c565373.png,scale_shrink,eligible,,130.796985,118.284200,-12.512785
random_forest,baseline,8b8f46cb-b547-409a-a088-04526c565373.png,shift_down,eligible,,130.796985,130.796985,0.000000
random_forest,baseline,8b8f46cb-b547-409a-a088-04526c565373.png,shift_left,eligible,,130.796985,130.796985,0.000000
random_forest,baseline,8b8f46cb-b547-409a-a088-04526c565373.png,shift_right,eligible,,130.796985,130.796985,0.000000
random_forest,baseline,8b8f46cb-b547-409a-a088-04526c565373.png,shift_up,eligible,,130.796985,130.796985,0.000000
random_forest,baseline,8d6f105b-3c59-4c05-a0cf-f897e822b858.png,contraction,eligible,,170.150268,158.654029,-11.496238
random_forest,baseline,8d6f105b-3c59-4c05-a0cf-f897e822b858.png,expansion,eligible,,170.150268,309.418297,139.268030
random_forest,baseline,8d6f105b-3c59-4c05-a0cf-f897e822b858.png,scale_grow,eligible,,170.150268,187.598461,17.448194
random_forest,baseline,8d6f105b-3c59-4c05-a0cf-f897e822b858.png,scale_shrink,eligible,,170.150268,148.783698,-21.366569
random_forest,baseline,8d6f105b-3c59-4c05-a0cf-f897e822b858.png,shift_down,eligible,,170.150268,170.150268,0.000000
random_forest,baseline,8d6f105b-3c59-4c05-a0cf-f897e822b858.png,shift_left,eligible,,170.150268,170.150268,0.000000
random_forest,baseline,8d6f105b-3c59-4c05-a0cf-f897e822b858.png,shift_right,eligible,,170.150268,170.150268,0.000000
random_forest,baseline,8d6f105b-3c59-4c05-a0cf-f897e822b858.png,shift_up,eligible,,170.150268,170.150268,0.000000
random_forest,baseline,8e0d6a21-ca7b-4d89-9928-4fe97d178e74.png,contraction,eligible,,411.596937,402.945405,-8.651532
random_forest,baseline,8e0d6a21-ca7b-4d89-9928-4fe97d178e74.png,expansion,eligible,,411.596937,499.009031,87.412094
random_forest,baseline,8e0d6a21-ca7b-4d89-9928-4fe97d178e74.png,scale_grow,eligible,,411.596937,408.424929,-3.172008
random_forest,baseline,8e0d6a21-ca7b-4d89-9928-4fe97d178e74.png,scale_shrink,eligible,,411.596937,407.100166,-4.496771
random_forest,baseline,8e0d6a21-ca7b-4d89-9928-4fe97d178e74.png,shift_down,eligible,,411.596937,411.596937,0.000000
random_forest,baseline,8e0d6a21-ca7b-4d89-9928-4fe97d178e74.png,shift_left,eligible,,411.596937,411.596937,0.000000
random_forest,baseline,8e0d6a21-ca7b-4d89-9928-4fe97d178e74.png,shift_right,eligible,,411.596937,411.596937,0.000000
random_forest,baseline,8e0d6a21-ca7b-4d89-9928-4fe97d178e74.png,shift_up,eligible,,411.596937,411.596937,0.000000
random_forest,baseline,8f29bed4-2556-4702-8552-9a4f98974d0e.png,contraction,eligible,,106.545197,85.835305,-20.709892
random_forest,baseline,8f29bed4-2556-4702-8552-9a4f98974d0e.png,expansion,eligible,,106.545197,188.562959,82.017762
random_forest,baseline,8f29bed4-2556-4702-8552-9a4f98974d0e.png,scale_grow,eligible,,106.545197,185.937608,79.392411
random_forest,baseline,8f29bed4-2556-4702-8552-9a4f98974d0e.png,scale_shrink,eligible,,106.545197,94.898715,-11.646482
random_forest,baseline,8f29bed4-2556-4702-8552-9a4f98974d0e.png,shift_down,eligible,,106.545197,106.545197,0.000000
random_forest,baseline,8f29bed4-2556-4702-8552-9a4f98974d0e.png,shift_left,eligible,,106.545197,106.545197,0.000000
random_forest,baseline,8f29bed4-2556-4702-8552-9a4f98974d0e.png,shift_right,eligible,,106.545197,106.545197,0.000000
